 cC2H4O     CH3                                         C2H5       H2CO                                         0.233E-12  0.000E+00  0.382E+04  0.200E+01  0.100E+03
 cC2H4O     CH3                                         C2H4       CH3O                                         0.249E-13  0.000E+00  0.382E+04  0.200E+01  0.100E+03
 cC2H4O     C2H                                         C2H2       CH2CHO                                       0.199E-11  0.000E+00  0.493E+04  0.200E+01  0.100E+03
 cC2H4O     C2H3                                        C2H4       CH2CHO                                       0.332E-11  0.000E+00  0.468E+04  0.200E+01  0.100E+03
 cC2H4O     C2H5                                        C2H6       CH2CHO                                       0.113E-11  0.000E+00  0.573E+04  0.200E+01  0.100E+03
 cC2H4O     O3P                                         OH         CH2CHO                                       0.316E-11  0.000E+00  0.261E+04  0.200E+01  0.100E+03
 cC2H4O     OH                                          H2O        CH2CHO                                       0.299E-10  0.000E+00  0.181E+04  0.200E+01  0.100E+03
 cC2H4O     HCO                                         H2CO       CH2CHO                                       0.615E-11  0.000E+00  0.794E+04  0.200E+01  0.100E+03
 cC2H4O     CH3O                                        CH3OH      CH2CHO                                       0.216E-11  0.000E+00  0.292E+04  0.200E+01  0.100E+03
 cC2H4O     CH2OH                                       CH3OH      CH2CHO                                       0.140E-11  0.000E+00  0.674E+04  0.200E+01  0.100E+03
 cC2H4O     CH3CO                                       CH3CHO     CH2CHO                                       0.665E-11  0.000E+00  0.880E+04  0.200E+01  0.100E+03
 cC2H4O     CH2CHO                                      CH3CHO     CH2CHO                                       0.113E-11  0.000E+00  0.774E+04  0.200E+01  0.100E+03
 2C2H4OH    O2                                          CH3CHO     OOH                                          0.266E-11  0.000E+00  0.251E+04  0.200E+01  0.100E+03
 1C2H4OH    O2                                          CH3CHO     OOH                                          0.149E-10 -0.120E+01  0.000E+00  0.200E+01  0.100E+03
 1C2H4OH    O2                                          CH3CHO     OOH                                          0.797E-09  0.000E+00  0.251E+04  0.200E+01  0.100E+03
 1C2H4OH    H                                           CH3CHO     H2                                           0.332E-10  0.000E+00  0.000E+00  0.200E+01  0.100E+03
 1C2H4OH    OH                                          CH3CHO     H2O                                          0.249E-10  0.000E+00  0.000E+00  0.200E+01  0.100E+03
 1C2H4OH    O3P                                         CH3CHO     OH                                           0.150E-09  0.000E+00  0.000E+00  0.200E+01  0.100E+03
 C2H5OH     O2                                          2C2H4OH    OOH                                          0.665E-10  0.000E+00  0.256E+05  0.200E+01  0.100E+03
 C2H5OH     O2                                          1C2H4OH    OOH                                          0.665E-10  0.000E+00  0.257E+05  0.200E+01  0.100E+03
 C2H5OH     OH                                          2C2H4OH    H2O                                          0.539E-12  0.206E+01  0.432E+03  0.200E+01  0.100E+03
 C2H5OH     OH                                          1C2H4OH    H2O                                          0.498E-10  0.000E+00  0.300E+04  0.200E+01  0.100E+03
 C2H5OH     O3P                                         1C2H4OH    OH                                           0.124E-11  0.246E+01  0.930E+03  0.200E+01  0.100E+03
 C2H5OH     O3P                                         2C2H4OH    OH                                           0.831E-11  0.000E+00  0.222E+04  0.200E+01  0.100E+03
 C2H5OH     H                                           1C2H4OH    H2                                           0.731E-11  0.000E+00  0.230E+04  0.200E+01  0.100E+03
 C2H5OH     OOH                                         1C2H4OH    H2O2                                         0.332E-10  0.000E+00  0.855E+04  0.200E+01  0.100E+03
 C2H5OH     CH3                                         1C2H4OH    CH4                                          0.665E-12  0.000E+00  0.488E+04  0.200E+01  0.100E+03
 C2H5OH     CH3                                         2C2H4OH    CH4                                          0.404E-13  0.400E+01  0.527E+04  0.200E+01  0.100E+03
 C2H5OH     H                                           2C2H4OH    H2                                           0.332E-11  0.000E+00  0.478E+04  0.200E+01  0.100E+03
 C2H5OH     C2H5                                        2C2H4OH    C2H6                                         0.249E-11  0.000E+00  0.588E+04  0.200E+01  0.100E+03
 C2H5OH     C2H5                                        1C2H4OH    C2H6                                         0.665E-10  0.000E+00  0.503E+04  0.200E+01  0.100E+03
